event_id,event_name,v_bulk_factor,v_bulk_m3,v_water_gross_m3,v_runoff_req_m3,basin_area_km2,c_runoff,p_req_mm,p_meas_tested_mm,deficit_multiplier,deficit_status
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,65.7,0.85,149.1,150.0,0.99,SEM_DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,65.7,0.85,149.1,200.0,0.75,SEM_DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,65.7,0.85,149.1,325.0,0.46,SEM_DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,85.0,0.85,115.3,20.0,5.76,DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,85.0,0.85,115.3,40.0,2.88,DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,85.0,0.85,115.3,60.0,1.92,DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,85.0,0.85,115.3,87.0,1.32,DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,85.0,0.85,115.3,110.0,1.05,DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,85.0,0.85,115.3,150.0,0.77,SEM_DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,85.0,0.85,115.3,200.0,0.58,SEM_DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,85.0,0.85,115.3,325.0,0.35,SEM_DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,100.0,0.85,98.0,20.0,4.9,DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,100.0,0.85,98.0,40.0,2.45,DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,100.0,0.85,98.0,60.0,1.63,DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,100.0,0.85,98.0,87.0,1.13,DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,100.0,0.85,98.0,110.0,0.89,SEM_DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,100.0,0.85,98.0,150.0,0.65,SEM_DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,100.0,0.85,98.0,200.0,0.49,SEM_DEFICIT
himalaia_2026,Catástrofe de 2026 (Lhende Khola / Rio Trishuli),1.3,26910000.0,18460260.0,8328260.0,100.0,0.85,98.0,325.0,0.3,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,15.0,0.85,198.9,20.0,9.95,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,15.0,0.85,198.9,40.0,4.97,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,15.0,0.85,198.9,60.0,3.32,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,15.0,0.85,198.9,87.0,2.29,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,15.0,0.85,198.9,110.0,1.81,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,15.0,0.85,198.9,150.0,1.33,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,15.0,0.85,198.9,200.0,0.99,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,15.0,0.85,198.9,325.0,0.61,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,28.0,0.85,106.6,20.0,5.33,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,28.0,0.85,106.6,40.0,2.66,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,28.0,0.85,106.6,60.0,1.78,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,28.0,0.85,106.6,87.0,1.22,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,28.0,0.85,106.6,110.0,0.97,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,28.0,0.85,106.6,150.0,0.71,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,28.0,0.85,106.6,200.0,0.53,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,28.0,0.85,106.6,325.0,0.33,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,42.0,0.85,71.0,20.0,3.55,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,42.0,0.85,71.0,40.0,1.78,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,42.0,0.85,71.0,60.0,1.18,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,42.0,0.85,71.0,87.0,0.82,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,42.0,0.85,71.0,110.0,0.65,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,42.0,0.85,71.0,150.0,0.47,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,42.0,0.85,71.0,200.0,0.36,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,42.0,0.85,71.0,325.0,0.22,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,55.0,0.85,54.2,20.0,2.71,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,55.0,0.85,54.2,40.0,1.36,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,55.0,0.85,54.2,60.0,0.9,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,55.0,0.85,54.2,87.0,0.62,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,55.0,0.85,54.2,110.0,0.49,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,55.0,0.85,54.2,150.0,0.36,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,55.0,0.85,54.2,200.0,0.27,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,55.0,0.85,54.2,325.0,0.17,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,65.7,0.85,45.4,20.0,2.27,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,65.7,0.85,45.4,40.0,1.14,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,65.7,0.85,45.4,60.0,0.76,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,65.7,0.85,45.4,87.0,0.52,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,65.7,0.85,45.4,110.0,0.41,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,65.7,0.85,45.4,150.0,0.3,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,65.7,0.85,45.4,200.0,0.23,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,65.7,0.85,45.4,325.0,0.14,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,85.0,0.85,35.1,20.0,1.76,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,85.0,0.85,35.1,40.0,0.88,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,85.0,0.85,35.1,60.0,0.59,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,85.0,0.85,35.1,87.0,0.4,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,85.0,0.85,35.1,110.0,0.32,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,85.0,0.85,35.1,150.0,0.23,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,85.0,0.85,35.1,200.0,0.18,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,85.0,0.85,35.1,325.0,0.11,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,100.0,0.85,29.8,20.0,1.49,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,100.0,0.85,29.8,40.0,0.75,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,100.0,0.85,29.8,60.0,0.5,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,100.0,0.85,29.8,87.0,0.34,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,100.0,0.85,29.8,110.0,0.27,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,100.0,0.85,29.8,150.0,0.2,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,100.0,0.85,29.8,200.0,0.15,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.7,5040000.0,3276000.0,2536000.0,100.0,0.85,29.8,325.0,0.09,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,15.0,0.85,254.0,20.0,12.7,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,15.0,0.85,254.0,40.0,6.35,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,15.0,0.85,254.0,60.0,4.23,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,15.0,0.85,254.0,87.0,2.92,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,15.0,0.85,254.0,110.0,2.31,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,15.0,0.85,254.0,150.0,1.69,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,15.0,0.85,254.0,200.0,1.27,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,15.0,0.85,254.0,325.0,0.78,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,28.0,0.85,136.1,20.0,6.8,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,28.0,0.85,136.1,40.0,3.4,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,28.0,0.85,136.1,60.0,2.27,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,28.0,0.85,136.1,87.0,1.56,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,28.0,0.85,136.1,110.0,1.24,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,28.0,0.85,136.1,150.0,0.91,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,28.0,0.85,136.1,200.0,0.68,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,28.0,0.85,136.1,325.0,0.42,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,42.0,0.85,90.7,20.0,4.54,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,42.0,0.85,90.7,40.0,2.27,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,42.0,0.85,90.7,60.0,1.51,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,42.0,0.85,90.7,87.0,1.04,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,42.0,0.85,90.7,110.0,0.82,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,42.0,0.85,90.7,150.0,0.6,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,42.0,0.85,90.7,200.0,0.45,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,42.0,0.85,90.7,325.0,0.28,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,55.0,0.85,69.3,20.0,3.46,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,55.0,0.85,69.3,40.0,1.73,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,55.0,0.85,69.3,60.0,1.15,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,55.0,0.85,69.3,87.0,0.8,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,55.0,0.85,69.3,110.0,0.63,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,55.0,0.85,69.3,150.0,0.46,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,55.0,0.85,69.3,200.0,0.35,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,55.0,0.85,69.3,325.0,0.21,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,65.7,0.85,58.0,20.0,2.9,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,65.7,0.85,58.0,40.0,1.45,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,65.7,0.85,58.0,60.0,0.97,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,65.7,0.85,58.0,87.0,0.67,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,65.7,0.85,58.0,110.0,0.53,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,65.7,0.85,58.0,150.0,0.39,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,65.7,0.85,58.0,200.0,0.29,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,65.7,0.85,58.0,325.0,0.18,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,85.0,0.85,44.8,20.0,2.24,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,85.0,0.85,44.8,40.0,1.12,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,85.0,0.85,44.8,60.0,0.75,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,85.0,0.85,44.8,87.0,0.52,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,85.0,0.85,44.8,110.0,0.41,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,85.0,0.85,44.8,150.0,0.3,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,85.0,0.85,44.8,200.0,0.22,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,85.0,0.85,44.8,325.0,0.14,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,100.0,0.85,38.1,20.0,1.9,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,100.0,0.85,38.1,40.0,0.95,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,100.0,0.85,38.1,60.0,0.63,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,100.0,0.85,38.1,87.0,0.44,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,100.0,0.85,38.1,110.0,0.35,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,100.0,0.85,38.1,150.0,0.25,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,100.0,0.85,38.1,200.0,0.19,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),0.85,6120000.0,3978000.0,3238000.0,100.0,0.85,38.1,325.0,0.12,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,15.0,0.85,309.0,20.0,15.45,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,15.0,0.85,309.0,40.0,7.73,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,15.0,0.85,309.0,60.0,5.15,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,15.0,0.85,309.0,87.0,3.55,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,15.0,0.85,309.0,110.0,2.81,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,15.0,0.85,309.0,150.0,2.06,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,15.0,0.85,309.0,200.0,1.55,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,15.0,0.85,309.0,325.0,0.95,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,28.0,0.85,165.5,20.0,8.28,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,28.0,0.85,165.5,40.0,4.14,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,28.0,0.85,165.5,60.0,2.76,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,28.0,0.85,165.5,87.0,1.9,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,28.0,0.85,165.5,110.0,1.5,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,28.0,0.85,165.5,150.0,1.1,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,28.0,0.85,165.5,200.0,0.83,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,28.0,0.85,165.5,325.0,0.51,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,42.0,0.85,110.4,20.0,5.52,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,42.0,0.85,110.4,40.0,2.76,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,42.0,0.85,110.4,60.0,1.84,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,42.0,0.85,110.4,87.0,1.27,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,42.0,0.85,110.4,110.0,1.0,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,42.0,0.85,110.4,150.0,0.74,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,42.0,0.85,110.4,200.0,0.55,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,42.0,0.85,110.4,325.0,0.34,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,55.0,0.85,84.3,20.0,4.21,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,55.0,0.85,84.3,40.0,2.11,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,55.0,0.85,84.3,60.0,1.4,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,55.0,0.85,84.3,87.0,0.97,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,55.0,0.85,84.3,110.0,0.77,SEM_DEFICIT
